smiles,set,dim1,dim2
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,chembl,-37.332737,29.276487
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,chembl,-31.9741,-15.288133
CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,chembl,-22.120115,64.6122
Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,chembl,-51.793587,22.280252
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,chembl,-43.010906,-4.677997
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,chembl,-13.464246,16.296118
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,chembl,-39.5915,19.873287
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,chembl,-38.05314,-23.57768
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,chembl,-18.59772,6.6388144
O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,chembl,-47.661346,17.134356
CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,chembl,-59.23104,22.784306
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,chembl,-62.92158,3.1743631
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,chembl,-15.396168,54.675133
Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,chembl,-41.501923,-2.6671588
CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,chembl,-46.172363,10.434102
C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,chembl,-58.529778,25.327206
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,chembl,-16.894762,39.66767
NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,chembl,-31.22704,-6.363874
Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1,chembl,-22.989891,16.444141
COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,chembl,-39.297394,-28.276236
CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,chembl,-38.34514,28.933584
N=C(N)NCCC[C@H](N)C(=O)O,chembl,-26.424,26.291578
[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1,chembl,-30.788506,32.185074
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,chembl,-2.7903013,33.682125
CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,chembl,-2.9294636,33.3959
NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,chembl,-31.25241,13.435254
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,chembl,-22.890148,59.023346
C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,chembl,-22.903793,59.077568
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,chembl,-24.199825,57.535816
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,chembl,-21.402393,28.54175
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,chembl,-55.08064,19.571678
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,chembl,-30.397123,44.379345
CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,chembl,-45.418808,-5.2283945
CC(=O)Oc1ccccc1C(=O)O,chembl,-31.567062,9.660861
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,chembl,-59.535763,-2.934877
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,chembl,-56.37527,10.899237
O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,chembl,-32.200428,5.122717
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,chembl,-34.031467,16.779753
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,chembl,-6.87806,37.073845
